Site Ref,Collected Date,Variable Name,Value,Quality
61700072,16/10/2011,Cond Comp in æs/cm MAX,3326.0,10
61700072,17/10/2011,Cond Comp in æs/cm MAX,3349.0,10
61700072,18/10/2011,Cond Comp in æs/cm MAX,3262.0,10
61700072,19/10/2011,Cond Comp in æs/cm MAX,3065.0,10
61700072,20/10/2011,Cond Comp in æs/cm MAX,2737.0,10
61700072,21/10/2011,Cond Comp in æs/cm MAX,2891.0,10
61700072,22/10/2011,Cond Comp in æs/cm MAX,3188.0,10
61700072,23/10/2011,Cond Comp in æs/cm MAX,3188.0,10
61700072,24/10/2011,Cond Comp in æs/cm MAX,3426.0,10
61700072,25/10/2011,Cond Comp in æs/cm MAX,3701.0,10
61700072,26/10/2011,Cond Comp in æs/cm MAX,3742.0,10
61700072,27/10/2011,Cond Comp in æs/cm MAX,3668.0,10
61700072,28/10/2011,Cond Comp in æs/cm MAX,3460.0,10
61700072,29/10/2011,Cond Comp in æs/cm MAX,3034.0,10
61700072,30/10/2011,Cond Comp in æs/cm MAX,2869.0,10
61700072,31/10/2011,Cond Comp in æs/cm MAX,2749.0,10
61700072,1/11/2011,Cond Comp in æs/cm MAX,3066.0,10
61700072,2/11/2011,Cond Comp in æs/cm MAX,3374.0,10
61700072,3/11/2011,Cond Comp in æs/cm MAX,3550.0,10
61700072,4/11/2011,Cond Comp in æs/cm MAX,3562.0,10
61700072,5/11/2011,Cond Comp in æs/cm MAX,3528.0,10
61700072,17/09/2011,Water Temp situ(øC) MAX,20.8,10
61700072,18/09/2011,Water Temp situ(øC) MAX,20.8,10
61700072,19/09/2011,Water Temp situ(øC) MAX,20.74,10
61700072,20/09/2011,Water Temp situ(øC) MAX,20.64,10
61700072,21/09/2011,Water Temp situ(øC) MAX,20.71,10
61700072,22/09/2011,Water Temp situ(øC) MAX,20.68,10
61700072,23/09/2011,Water Temp situ(øC) MAX,20.68,10
61700072,24/09/2011,Water Temp situ(øC) MAX,20.68,10
61700072,25/09/2011,Water Temp situ(øC) MAX,20.65,10
61700072,26/09/2011,Water Temp situ(øC) MAX,20.66,10
61700072,28/10/2011,Water Temp situ(øC) MAX,20.54,10
61700072,29/10/2011,Water Temp situ(øC) MAX,20.53,10
61700072,30/10/2011,Water Temp situ(øC) MAX,20.51,10
61700072,31/10/2011,Water Temp situ(øC) MAX,20.51,10
61700072,1/11/2011,Water Temp situ(øC) MAX,20.5,10
61700072,2/11/2011,Water Temp situ(øC) MAX,20.51,10
61700072,3/11/2011,Water Temp situ(øC) MAX,20.5,10
61700072,4/11/2011,Water Temp situ(øC) MAX,20.5,10
61700072,5/11/2011,Water Temp situ(øC) MAX,20.52,10
61700072,6/11/2011,Water Temp situ(øC) MAX,20.53,10
61700072,15/02/2011,Water Temp situ(øC) MEAN,20.745,10
61700072,16/02/2011,Water Temp situ(øC) MEAN,20.759,10
61700072,17/02/2011,Water Temp situ(øC) MEAN,20.763,10
61700072,18/02/2011,Water Temp situ(øC) MEAN,20.772,10
61700072,19/02/2011,Water Temp situ(øC) MEAN,20.782,10
61700072,20/02/2011,Water Temp situ(øC) MEAN,20.789,10
61700072,21/02/2011,Water Temp situ(øC) MEAN,20.804,10
61700072,22/02/2011,Water Temp situ(øC) MEAN,20.825,10
61700072,23/02/2011,Water Temp situ(øC) MEAN,20.843,10
61700072,24/02/2011,Water Temp situ(øC) MEAN,20.859,10
61700072,25/02/2011,Water Temp situ(øC) MEAN,20.858,10
61700072,26/02/2011,Water Temp situ(øC) MEAN,20.891,10
61700072,27/02/2011,Water Temp situ(øC) MEAN,20.901,10
61700072,28/02/2011,Water Temp situ(øC) MEAN,20.921,10
61700072,1/03/2011,Water Temp situ(øC) MEAN,20.931,10
61700072,2/03/2011,Water Temp situ(øC) MEAN,20.942,10
61700072,3/03/2011,Water Temp situ(øC) MEAN,20.944,10
61700072,4/03/2011,Water Temp situ(øC) MEAN,20.959,10
61700072,5/03/2011,Water Temp situ(øC) MEAN,20.98,10
61700072,6/03/2011,Water Temp situ(øC) MEAN,20.998,10
61700072,7/03/2011,Water Temp situ(øC) MEAN,21.014,10
61700072,8/03/2011,Water Temp situ(øC) MEAN,21.035,10
61700072,9/03/2011,Water Temp situ(øC) MEAN,21.041,10
61700072,10/03/2011,Water Temp situ(øC) MEAN,21.048,10
61700072,11/03/2011,Water Temp situ(øC) MEAN,21.068,10
61700072,12/03/2011,Water Temp situ(øC) MEAN,21.116,10
61700072,13/03/2011,Water Temp situ(øC) MEAN,21.125,10
61700072,14/03/2011,Water Temp situ(øC) MEAN,21.117,10
61700072,15/03/2011,Water Temp situ(øC) MEAN,21.139,10
61700072,16/03/2011,Water Temp situ(øC) MEAN,21.15,10
61700072,17/03/2011,Water Temp situ(øC) MEAN,21.158,10
61700072,18/03/2011,Water Temp situ(øC) MEAN,21.177,10
61700072,19/03/2011,Water Temp situ(øC) MEAN,21.196,10
61700072,20/03/2011,Water Temp situ(øC) MEAN,21.208,10
61700072,21/03/2011,Water Temp situ(øC) MEAN,21.216,10
61700072,22/03/2011,Water Temp situ(øC) MEAN,21.237,10
61700072,23/03/2011,Water Temp situ(øC) MEAN,21.273,10
61700072,24/03/2011,Water Temp situ(øC) MEAN,21.268,10
61700072,25/03/2011,Water Temp situ(øC) MEAN,21.281,10
61700072,26/03/2011,Water Temp situ(øC) MEAN,21.297,10
61700072,27/03/2011,Water Temp situ(øC) MEAN,21.305,10
61700072,28/03/2011,Water Temp situ(øC) MEAN,21.314,10
61700072,29/03/2011,Water Temp situ(øC) MEAN,21.339,10
61700072,30/03/2011,Water Temp situ(øC) MEAN,21.339,10
61700072,31/03/2011,Water Temp situ(øC) MEAN,21.357,10
61700072,1/04/2011,Water Temp situ(øC) MEAN,21.366,10
61700072,2/04/2011,Water Temp situ(øC) MEAN,21.373,10
61700072,3/04/2011,Water Temp situ(øC) MEAN,21.382,10
61700072,4/04/2011,Water Temp situ(øC) MEAN,21.425,10
61700072,5/04/2011,Water Temp situ(øC) MEAN,21.518,10
61700072,6/04/2011,Water Temp situ(øC) MEAN,21.479,10
61700072,7/04/2011,Water Temp situ(øC) MEAN,21.558,10
61700072,9/05/2011,Water Temp situ(øC) MEAN,21.778,10
61700072,10/05/2011,Water Temp situ(øC) MEAN,21.772,10
61700072,11/05/2011,Water Temp situ(øC) MEAN,21.782,10
61700072,12/05/2011,Water Temp situ(øC) MEAN,21.783,10
61700072,13/05/2011,Water Temp situ(øC) MEAN,21.784,10
61700072,14/05/2011,Water Temp situ(øC) MEAN,21.792,10
61700072,15/05/2011,Water Temp situ(øC) MEAN,21.795,10
61700072,16/05/2011,Water Temp situ(øC) MEAN,21.795,10
61700072,17/05/2011,Water Temp situ(øC) MEAN,21.823,10
61700072,18/05/2011,Water Temp situ(øC) MEAN,21.839,10
61700072,19/05/2011,Water Temp situ(øC) MEAN,21.833,10
61700072,20/05/2011,Water Temp situ(øC) MEAN,21.846,10
61700072,21/05/2011,Water Temp situ(øC) MEAN,21.881,10
61700072,22/05/2011,Water Temp situ(øC) MEAN,21.883,10
61700072,23/05/2011,Water Temp situ(øC) MEAN,21.877,10
61700072,24/05/2011,Water Temp situ(øC) MEAN,21.86,10
61700072,25/05/2011,Water Temp situ(øC) MEAN,21.857,10
61700072,26/05/2011,Water Temp situ(øC) MEAN,21.855,10
61700072,27/05/2011,Water Temp situ(øC) MEAN,21.857,10
61700072,28/05/2011,Water Temp situ(øC) MEAN,21.866,10
61700072,29/05/2011,Water Temp situ(øC) MEAN,21.857,10
61700072,30/05/2011,Water Temp situ(øC) MEAN,21.865,10
61700072,31/05/2011,Water Temp situ(øC) MEAN,21.879,10
61700072,1/06/2011,Water Temp situ(øC) MEAN,21.87,10
61700072,2/06/2011,Water Temp situ(øC) MEAN,21.893,10
61700072,3/06/2011,Water Temp situ(øC) MEAN,21.892,10
61700072,4/06/2011,Water Temp situ(øC) MEAN,21.887,10
61700072,5/06/2011,Water Temp situ(øC) MEAN,21.885,10
61700072,6/06/2011,Water Temp situ(øC) MEAN,21.89,10
61700072,7/06/2011,Water Temp situ(øC) MEAN,21.89,10
61700072,8/06/2011,Water Temp situ(øC) MEAN,21.881,10
61700072,10/07/2011,Water Temp situ(øC) MEAN,21.646,10
61700072,11/07/2011,Water Temp situ(øC) MEAN,21.638,10
61700072,12/07/2011,Water Temp situ(øC) MEAN,21.619,10
61700072,13/07/2011,Water Temp situ(øC) MEAN,21.603,10
61700072,14/07/2011,Water Temp situ(øC) MEAN,21.588,10
61700072,15/07/2011,Water Temp situ(øC) MEAN,21.579,10
61700072,16/07/2011,Water Temp situ(øC) MEAN,21.557,10
61700072,17/07/2011,Water Temp situ(øC) MEAN,21.542,10
61700072,18/07/2011,Water Temp situ(øC) MEAN,21.538,10
61700072,19/07/2011,Water Temp situ(øC) MEAN,21.529,10
61700072,20/07/2011,Water Temp situ(øC) MEAN,21.522,10
61700072,21/07/2011,Water Temp situ(øC) MEAN,21.519,10
61700072,22/07/2011,Water Temp situ(øC) MEAN,21.475,10
61700072,23/07/2011,Water Temp situ(øC) MEAN,21.413,10
61700072,24/07/2011,Water Temp situ(øC) MEAN,21.39,10
61700072,25/07/2011,Water Temp situ(øC) MEAN,21.39,10
61700072,26/07/2011,Water Temp situ(øC) MEAN,21.366,10
61700072,27/07/2011,Water Temp situ(øC) MEAN,21.372,10
61700072,28/07/2011,Water Temp situ(øC) MEAN,21.37,10
61700072,29/07/2011,Water Temp situ(øC) MEAN,21.317,10
61700072,30/07/2011,Water Temp situ(øC) MEAN,21.285,10
61700072,31/07/2011,Water Temp situ(øC) MEAN,21.293,10
61700072,1/08/2011,Water Temp situ(øC) MEAN,21.28,10
61700072,2/08/2011,Water Temp situ(øC) MEAN,21.255,10
61700072,3/08/2011,Water Temp situ(øC) MEAN,21.105,10
61700072,4/08/2011,Water Temp situ(øC) MEAN,21.078,10
61700072,5/08/2011,Water Temp situ(øC) MEAN,21.131,10
61700072,6/08/2011,Water Temp situ(øC) MEAN,21.128,10
61700072,7/08/2011,Water Temp situ(øC) MEAN,21.112,10
61700072,8/08/2011,Water Temp situ(øC) MEAN,21.106,10
61700072,9/08/2011,Water Temp situ(øC) MEAN,21.09,10
61700072,10/08/2011,Water Temp situ(øC) MEAN,21.064,10
61700072,11/08/2011,Water Temp situ(øC) MEAN,21.042,10
61700072,12/08/2011,Water Temp situ(øC) MEAN,21.018,10
61700072,13/08/2011,Water Temp situ(øC) MEAN,21.024,10
61700072,14/08/2011,Water Temp situ(øC) MEAN,21.034,10
61700072,15/08/2011,Water Temp situ(øC) MEAN,20.975,10
61700072,16/08/2011,Water Temp situ(øC) MEAN,20.891,10
61700072,17/08/2011,Water Temp situ(øC) MEAN,20.876,10
61700072,18/08/2011,Water Temp situ(øC) MEAN,20.872,10
61700072,19/08/2011,Water Temp situ(øC) MEAN,20.871,10
61700072,20/08/2011,Water Temp situ(øC) MEAN,20.87,10
61700072,21/08/2011,Water Temp situ(øC) MEAN,20.907,10
61700072,22/08/2011,Water Temp situ(øC) MEAN,20.89,10
61700072,23/08/2011,Water Temp situ(øC) MEAN,20.845,10
61700072,24/08/2011,Water Temp situ(øC) MEAN,20.845,10
61700072,25/08/2011,Water Temp situ(øC) MEAN,20.816,10
61700072,26/08/2011,Water Temp situ(øC) MEAN,20.806,10
61700072,27/08/2011,Water Temp situ(øC) MEAN,20.795,10
61700072,28/08/2011,Water Temp situ(øC) MEAN,20.776,10
61700072,29/08/2011,Water Temp situ(øC) MEAN,20.766,10
61700072,30/08/2011,Water Temp situ(øC) MEAN,20.764,10
61700072,31/08/2011,Water Temp situ(øC) MEAN,20.741,10
61700072,1/09/2011,Water Temp situ(øC) MEAN,20.762,10
61700072,2/09/2011,Water Temp situ(øC) MEAN,20.717,10
61700072,3/09/2011,Water Temp situ(øC) MEAN,20.694,10
61700072,4/09/2011,Water Temp situ(øC) MEAN,20.696,10
61700072,5/09/2011,Water Temp situ(øC) MEAN,20.673,10
61700072,6/09/2011,Water Temp situ(øC) MEAN,20.633,10
61700072,7/09/2011,Water Temp situ(øC) MEAN,20.585,10
61700072,8/09/2011,Water Temp situ(øC) MEAN,20.608,10
61700072,9/09/2011,Water Temp situ(øC) MEAN,20.581,10
61700072,10/09/2011,Water Temp situ(øC) MEAN,20.595,10
61700072,11/09/2011,Water Temp situ(øC) MEAN,20.605,10
61700072,12/09/2011,Water Temp situ(øC) MEAN,20.647,10
61700072,13/09/2011,Water Temp situ(øC) MEAN,20.655,10
61700072,14/09/2011,Water Temp situ(øC) MEAN,20.64,10
61700072,15/09/2011,Water Temp situ(øC) MEAN,20.614,10
61700072,16/09/2011,Water Temp situ(øC) MEAN,20.567,10
61700072,17/09/2011,Water Temp situ(øC) MEAN,20.567,10
61700072,18/09/2011,Water Temp situ(øC) MEAN,20.581,10
61700072,19/09/2011,Water Temp situ(øC) MEAN,20.521,10
61700072,20/09/2011,Water Temp situ(øC) MEAN,20.495,10
61700072,21/09/2011,Water Temp situ(øC) MEAN,20.516,10
61700072,22/09/2011,Water Temp situ(øC) MEAN,20.505,10
61700072,23/09/2011,Water Temp situ(øC) MEAN,20.492,10
61700072,24/09/2011,Water Temp situ(øC) MEAN,20.484,10
61700072,25/09/2011,Water Temp situ(øC) MEAN,20.472,10
61700072,26/09/2011,Water Temp situ(øC) MEAN,20.466,10
61700072,27/09/2011,Water Temp situ(øC) MEAN,20.474,10
61700072,28/09/2011,Water Temp situ(øC) MEAN,20.444,10
61700072,29/09/2011,Water Temp situ(øC) MEAN,20.467,10
61700072,30/09/2011,Water Temp situ(øC) MEAN,20.482,10
61700072,1/10/2011,Water Temp situ(øC) MEAN,20.481,10
61700072,2/10/2011,Water Temp situ(øC) MEAN,20.459,10
61700072,3/10/2011,Water Temp situ(øC) MEAN,20.431,10
61700072,4/10/2011,Water Temp situ(øC) MEAN,20.422,10
61700072,5/10/2011,Water Temp situ(øC) MEAN,20.426,10
61700072,6/10/2011,Water Temp situ(øC) MEAN,20.417,10
61700072,7/10/2011,Water Temp situ(øC) MEAN,20.453,10
61700072,8/10/2011,Water Temp situ(øC) MEAN,20.476,10
61700072,9/10/2011,Water Temp situ(øC) MEAN,20.436,10
61700072,10/10/2011,Water Temp situ(øC) MEAN,20.432,10
61700072,11/10/2011,Water Temp situ(øC) MEAN,20.469,10
61700072,12/10/2011,Water Temp situ(øC) MEAN,20.438,10
61700072,13/10/2011,Water Temp situ(øC) MEAN,20.444,10
61700072,14/10/2011,Water Temp situ(øC) MEAN,20.408,10
61700072,15/10/2011,Water Temp situ(øC) MEAN,20.407,10
61700072,16/10/2011,Water Temp situ(øC) MEAN,20.405,10
61700072,17/10/2011,Water Temp situ(øC) MEAN,20.404,10
61700072,18/10/2011,Water Temp situ(øC) MEAN,20.421,10
61700072,19/10/2011,Water Temp situ(øC) MEAN,20.387,10
61700072,20/10/2011,Water Temp situ(øC) MEAN,20.379,10
61700072,21/10/2011,Water Temp situ(øC) MEAN,20.397,10
61700072,22/10/2011,Water Temp situ(øC) MEAN,20.451,10
61700072,23/10/2011,Water Temp situ(øC) MEAN,20.47,10
61700072,24/10/2011,Water Temp situ(øC) MEAN,20.477,10
61700072,25/10/2011,Water Temp situ(øC) MEAN,20.493,10
61700072,26/10/2011,Water Temp situ(øC) MEAN,20.478,10
61700072,27/10/2011,Water Temp situ(øC) MEAN,20.435,10
61700072,28/10/2011,Water Temp situ(øC) MEAN,20.387,10
61700072,29/10/2011,Water Temp situ(øC) MEAN,20.379,10
61700072,30/10/2011,Water Temp situ(øC) MEAN,20.371,10
61700072,31/10/2011,Water Temp situ(øC) MEAN,20.382,10
61700072,1/11/2011,Water Temp situ(øC) MEAN,20.403,10
61700072,2/11/2011,Water Temp situ(øC) MEAN,20.414,10
61700072,3/11/2011,Water Temp situ(øC) MEAN,20.443,10
61700072,4/11/2011,Water Temp situ(øC) MEAN,20.45,10
61700072,5/11/2011,Water Temp situ(øC) MEAN,20.472,10
61700072,6/11/2011,Water Temp situ(øC) MEAN,20.465,10
61700072,14/02/2011,Water Temp situ(øC) MIN,20.76,10
61700072,15/02/2011,Water Temp situ(øC) MIN,20.69,10
61700072,16/02/2011,Water Temp situ(øC) MIN,20.7,10
61700072,17/02/2011,Water Temp situ(øC) MIN,20.71,10
61700072,18/02/2011,Water Temp situ(øC) MIN,20.73,10
61700072,19/02/2011,Water Temp situ(øC) MIN,20.75,10
61700072,20/02/2011,Water Temp situ(øC) MIN,20.77,10
61700072,21/02/2011,Water Temp situ(øC) MIN,20.77,10
61700072,22/02/2011,Water Temp situ(øC) MIN,20.78,10
61700072,23/02/2011,Water Temp situ(øC) MIN,20.79,10
61700072,24/02/2011,Water Temp situ(øC) MIN,20.81,10
61700072,25/02/2011,Water Temp situ(øC) MIN,20.82,10
61700072,26/02/2011,Water Temp situ(øC) MIN,20.84,10
61700072,27/02/2011,Water Temp situ(øC) MIN,20.85,10
61700072,28/02/2011,Water Temp situ(øC) MIN,20.87,10
61700072,1/03/2011,Water Temp situ(øC) MIN,20.89,10
61700072,2/03/2011,Water Temp situ(øC) MIN,20.91,10
61700072,3/03/2011,Water Temp situ(øC) MIN,20.91,10
61700072,4/03/2011,Water Temp situ(øC) MIN,20.93,10
61700072,5/03/2011,Water Temp situ(øC) MIN,20.95,10
61700072,6/03/2011,Water Temp situ(øC) MIN,20.96,10
61700072,7/03/2011,Water Temp situ(øC) MIN,20.97,10
61700072,8/03/2011,Water Temp situ(øC) MIN,20.98,10
61700072,9/03/2011,Water Temp situ(øC) MIN,20.99,10
61700072,10/03/2011,Water Temp situ(øC) MIN,21.0,10
61700072,11/03/2011,Water Temp situ(øC) MIN,21.01,10
61700072,12/03/2011,Water Temp situ(øC) MIN,21.03,10
61700072,13/03/2011,Water Temp situ(øC) MIN,21.05,10
61700072,14/03/2011,Water Temp situ(øC) MIN,21.06,10
61700072,15/03/2011,Water Temp situ(øC) MIN,21.07,10
61700072,16/03/2011,Water Temp situ(øC) MIN,21.09,10
61700072,17/03/2011,Water Temp situ(øC) MIN,21.1,10
61700072,18/03/2011,Water Temp situ(øC) MIN,21.12,10
61700072,19/03/2011,Water Temp situ(øC) MIN,21.14,10
61700072,20/03/2011,Water Temp situ(øC) MIN,21.15,10
61700072,21/03/2011,Water Temp situ(øC) MIN,21.15,10
61700072,22/03/2011,Water Temp situ(øC) MIN,21.16,10
61700072,23/03/2011,Water Temp situ(øC) MIN,21.17,10
61700072,24/03/2011,Water Temp situ(øC) MIN,21.19,10
61700072,25/03/2011,Water Temp situ(øC) MIN,21.19,10
61700072,26/03/2011,Water Temp situ(øC) MIN,21.21,10
61700072,27/03/2011,Water Temp situ(øC) MIN,21.24,10
61700072,28/03/2011,Water Temp situ(øC) MIN,21.26,10
61700072,29/03/2011,Water Temp situ(øC) MIN,21.29,10
61700072,30/03/2011,Water Temp situ(øC) MIN,21.31,10
61700072,31/03/2011,Water Temp situ(øC) MIN,21.31,10
61700072,1/04/2011,Water Temp situ(øC) MIN,21.32,10
61700072,2/04/2011,Water Temp situ(øC) MIN,21.33,10
61700072,3/04/2011,Water Temp situ(øC) MIN,21.33,10
61700072,4/04/2011,Water Temp situ(øC) MIN,21.33,10
61700072,5/04/2011,Water Temp situ(øC) MIN,21.36,10
61700072,6/04/2011,Water Temp situ(øC) MIN,21.35,10
61700072,7/04/2011,Water Temp situ(øC) MIN,21.36,10
61700072,8/04/2011,Water Temp situ(øC) MIN,21.39,10
61700072,9/04/2011,Water Temp situ(øC) MIN,21.41,10
61700072,10/04/2011,Water Temp situ(øC) MIN,21.4,10
61700072,11/04/2011,Water Temp situ(øC) MIN,21.44,10
61700072,12/04/2011,Water Temp situ(øC) MIN,21.45,10
61700072,13/04/2011,Water Temp situ(øC) MIN,21.48,10
61700072,14/04/2011,Water Temp situ(øC) MIN,21.5,10
61700072,15/04/2011,Water Temp situ(øC) MIN,21.49,10
61700072,16/04/2011,Water Temp situ(øC) MIN,21.49,10
61700072,17/04/2011,Water Temp situ(øC) MIN,21.5,10
61700072,18/04/2011,Water Temp situ(øC) MIN,21.51,10
61700072,19/04/2011,Water Temp situ(øC) MIN,21.51,10
61700072,20/04/2011,Water Temp situ(øC) MIN,21.51,10
61700072,21/04/2011,Water Temp situ(øC) MIN,21.52,10
61700072,22/04/2011,Water Temp situ(øC) MIN,21.51,10
61700072,23/04/2011,Water Temp situ(øC) MIN,21.54,10
61700072,24/04/2011,Water Temp situ(øC) MIN,21.56,10
61700072,25/04/2011,Water Temp situ(øC) MIN,21.58,10
61700072,26/04/2011,Water Temp situ(øC) MIN,21.61,10
61700072,27/04/2011,Water Temp situ(øC) MIN,21.61,10
61700072,28/04/2011,Water Temp situ(øC) MIN,21.63,10
61700072,29/04/2011,Water Temp situ(øC) MIN,21.62,10
61700072,30/04/2011,Water Temp situ(øC) MIN,21.63,10
61700072,1/05/2011,Water Temp situ(øC) MIN,21.64,10
61700072,2/05/2011,Water Temp situ(øC) MIN,21.64,10
61700072,3/05/2011,Water Temp situ(øC) MIN,21.64,10
61700072,4/05/2011,Water Temp situ(øC) MIN,21.64,10
61700072,5/05/2011,Water Temp situ(øC) MIN,21.65,10
61700072,6/05/2011,Water Temp situ(øC) MIN,21.67,10
61700072,7/05/2011,Water Temp situ(øC) MIN,21.66,10
61700072,8/05/2011,Water Temp situ(øC) MIN,21.68,10
61700072,9/05/2011,Water Temp situ(øC) MIN,21.7,10
61700072,10/05/2011,Water Temp situ(øC) MIN,21.71,10
61700072,11/05/2011,Water Temp situ(øC) MIN,21.74,10
61700072,12/05/2011,Water Temp situ(øC) MIN,21.75,10
61700072,13/05/2011,Water Temp situ(øC) MIN,21.75,10
61700072,14/05/2011,Water Temp situ(øC) MIN,21.74,10
61700072,15/05/2011,Water Temp situ(øC) MIN,21.73,10
61700072,16/05/2011,Water Temp situ(øC) MIN,21.71,10
61700072,17/05/2011,Water Temp situ(øC) MIN,21.72,10
61700072,18/05/2011,Water Temp situ(øC) MIN,21.72,10
61700072,19/05/2011,Water Temp situ(øC) MIN,21.73,10
61700072,20/05/2011,Water Temp situ(øC) MIN,21.72,10
61700072,21/05/2011,Water Temp situ(øC) MIN,21.77,10
61700072,22/05/2011,Water Temp situ(øC) MIN,21.78,10
61700072,23/05/2011,Water Temp situ(øC) MIN,21.81,10
61700072,24/05/2011,Water Temp situ(øC) MIN,21.82,10
61700072,25/05/2011,Water Temp situ(øC) MIN,21.84,10
61700072,26/05/2011,Water Temp situ(øC) MIN,21.83,10
61700072,27/05/2011,Water Temp situ(øC) MIN,21.82,10
61700072,28/05/2011,Water Temp situ(øC) MIN,21.82,10
61700072,29/05/2011,Water Temp situ(øC) MIN,21.8,10
61700072,30/05/2011,Water Temp situ(øC) MIN,21.79,10
61700072,31/05/2011,Water Temp situ(øC) MIN,21.8,10
61700072,1/06/2011,Water Temp situ(øC) MIN,21.79,10
61700072,2/06/2011,Water Temp situ(øC) MIN,21.8,10
61700072,3/06/2011,Water Temp situ(øC) MIN,21.8,10
61700072,4/06/2011,Water Temp situ(øC) MIN,21.81,10
61700072,5/06/2011,Water Temp situ(øC) MIN,21.82,10
61700072,6/06/2011,Water Temp situ(øC) MIN,21.83,10
61700072,7/06/2011,Water Temp situ(øC) MIN,21.84,10
61700072,8/06/2011,Water Temp situ(øC) MIN,21.85,10
61700072,9/06/2011,Water Temp situ(øC) MIN,21.86,10
61700072,10/06/2011,Water Temp situ(øC) MIN,21.85,10
61700072,11/06/2011,Water Temp situ(øC) MIN,21.84,10
61700072,12/06/2011,Water Temp situ(øC) MIN,21.83,10
61700072,13/06/2011,Water Temp situ(øC) MIN,21.82,10
61700072,14/06/2011,Water Temp situ(øC) MIN,21.8,10
61700072,15/06/2011,Water Temp situ(øC) MIN,21.8,10
61700072,16/06/2011,Water Temp situ(øC) MIN,21.8,10
61700072,17/06/2011,Water Temp situ(øC) MIN,21.8,10
61700072,18/06/2011,Water Temp situ(øC) MIN,21.81,10
61700072,19/06/2011,Water Temp situ(øC) MIN,21.81,10
61700072,20/06/2011,Water Temp situ(øC) MIN,21.82,10
61700072,21/06/2011,Water Temp situ(øC) MIN,21.82,10
61700072,22/06/2011,Water Temp situ(øC) MIN,21.82,10
61700072,23/06/2011,Water Temp situ(øC) MIN,21.81,10
61700072,24/06/2011,Water Temp situ(øC) MIN,21.8,10
61700072,25/06/2011,Water Temp situ(øC) MIN,21.8,10
61700072,26/06/2011,Water Temp situ(øC) MIN,21.79,10
61700072,27/06/2011,Water Temp situ(øC) MIN,21.77,10
61700072,28/06/2011,Water Temp situ(øC) MIN,21.76,10
61700072,29/06/2011,Water Temp situ(øC) MIN,21.76,10
61700072,30/06/2011,Water Temp situ(øC) MIN,21.74,10
61700072,1/07/2011,Water Temp situ(øC) MIN,21.72,10
61700072,2/07/2011,Water Temp situ(øC) MIN,21.71,10
61700072,3/07/2011,Water Temp situ(øC) MIN,21.67,10
61700072,4/07/2011,Water Temp situ(øC) MIN,21.64,10
61700072,5/07/2011,Water Temp situ(øC) MIN,21.62,10
61700072,6/07/2011,Water Temp situ(øC) MIN,21.63,10
61700072,7/07/2011,Water Temp situ(øC) MIN,21.7,10
61700072,8/07/2011,Water Temp situ(øC) MIN,21.69,10
61700072,9/07/2011,Water Temp situ(øC) MIN,21.56,10
61700072,10/07/2011,Water Temp situ(øC) MIN,21.55,10
61700072,11/07/2011,Water Temp situ(øC) MIN,21.51,10
61700072,12/07/2011,Water Temp situ(øC) MIN,21.5,10
61700072,13/07/2011,Water Temp situ(øC) MIN,21.48,10
61700072,14/07/2011,Water Temp situ(øC) MIN,21.46,10
