Site Ref,Collected Date,Variable Name,Value,Quality
61700072,15/07/2011,Water Temp situ(øC) MIN,21.44,10
61700072,16/07/2011,Water Temp situ(øC) MIN,21.4,10
61700072,17/07/2011,Water Temp situ(øC) MIN,21.4,10
61700072,18/07/2011,Water Temp situ(øC) MIN,21.38,10
61700072,19/07/2011,Water Temp situ(øC) MIN,21.37,10
61700072,20/07/2011,Water Temp situ(øC) MIN,21.35,10
61700072,21/07/2011,Water Temp situ(øC) MIN,21.33,10
61700072,22/07/2011,Water Temp situ(øC) MIN,21.29,10
61700072,23/07/2011,Water Temp situ(øC) MIN,21.26,10
61700072,24/07/2011,Water Temp situ(øC) MIN,21.26,10
61700072,25/07/2011,Water Temp situ(øC) MIN,21.21,10
61700072,26/07/2011,Water Temp situ(øC) MIN,21.19,10
61700072,27/07/2011,Water Temp situ(øC) MIN,21.18,10
61700072,28/07/2011,Water Temp situ(øC) MIN,21.15,10
61700072,29/07/2011,Water Temp situ(øC) MIN,21.14,10
61700072,30/07/2011,Water Temp situ(øC) MIN,21.1,10
61700072,31/07/2011,Water Temp situ(øC) MIN,21.06,10
61700072,1/08/2011,Water Temp situ(øC) MIN,21.07,10
61700072,2/08/2011,Water Temp situ(øC) MIN,21.05,10
61700072,3/08/2011,Water Temp situ(øC) MIN,21.02,10
61700072,4/08/2011,Water Temp situ(øC) MIN,21.03,10
61700072,5/08/2011,Water Temp situ(øC) MIN,21.02,10
61700072,6/08/2011,Water Temp situ(øC) MIN,20.99,10
61700072,7/08/2011,Water Temp situ(øC) MIN,20.96,10
61700072,8/08/2011,Water Temp situ(øC) MIN,20.93,10
61700072,9/08/2011,Water Temp situ(øC) MIN,20.9,10
61700072,10/08/2011,Water Temp situ(øC) MIN,20.91,10
61700072,11/08/2011,Water Temp situ(øC) MIN,20.89,10
61700072,12/08/2011,Water Temp situ(øC) MIN,20.87,10
61700072,13/08/2011,Water Temp situ(øC) MIN,20.86,10
61700072,14/08/2011,Water Temp situ(øC) MIN,20.81,10
61700072,15/08/2011,Water Temp situ(øC) MIN,20.82,10
61700072,16/08/2011,Water Temp situ(øC) MIN,20.8,10
61700072,17/08/2011,Water Temp situ(øC) MIN,20.83,10
61700072,18/08/2011,Water Temp situ(øC) MIN,20.79,10
61700072,19/08/2011,Water Temp situ(øC) MIN,20.77,10
61700072,20/08/2011,Water Temp situ(øC) MIN,20.76,10
61700072,21/08/2011,Water Temp situ(øC) MIN,20.73,10
61700072,22/08/2011,Water Temp situ(øC) MIN,20.71,10
61700072,23/09/2011,Water Temp situ(øC) MIN,20.35,10
61700072,24/09/2011,Water Temp situ(øC) MIN,20.31,10
61700072,25/09/2011,Water Temp situ(øC) MIN,20.34,10
61700072,26/09/2011,Water Temp situ(øC) MIN,20.31,10
61700072,27/09/2011,Water Temp situ(øC) MIN,20.27,10
61700072,28/09/2011,Water Temp situ(øC) MIN,20.31,10
61700072,29/09/2011,Water Temp situ(øC) MIN,20.26,10
61700072,30/09/2011,Water Temp situ(øC) MIN,20.3,10
61700072,1/10/2011,Water Temp situ(øC) MIN,20.3,10
61700072,2/10/2011,Water Temp situ(øC) MIN,20.32,10
61700072,3/10/2011,Water Temp situ(øC) MIN,20.29,10
61700072,4/10/2011,Water Temp situ(øC) MIN,20.29,10
61700072,5/10/2011,Water Temp situ(øC) MIN,20.27,10
61700072,6/10/2011,Water Temp situ(øC) MIN,20.26,10
61700072,7/10/2011,Water Temp situ(øC) MIN,20.25,10
61700072,8/10/2011,Water Temp situ(øC) MIN,20.24,10
61700072,9/10/2011,Water Temp situ(øC) MIN,20.26,10
61700072,10/10/2011,Water Temp situ(øC) MIN,20.23,10
61700072,11/10/2011,Water Temp situ(øC) MIN,20.3,10
61700072,12/10/2011,Water Temp situ(øC) MIN,20.24,10
61700072,13/10/2011,Water Temp situ(øC) MIN,20.25,10
61700072,14/10/2011,Water Temp situ(øC) MIN,20.21,10
61700072,15/10/2011,Water Temp situ(øC) MIN,20.26,10
61700072,16/10/2011,Water Temp situ(øC) MIN,20.23,10
61700072,17/10/2011,Water Temp situ(øC) MIN,20.22,10
61700072,18/10/2011,Water Temp situ(øC) MIN,20.24,10
61700072,19/10/2011,Water Temp situ(øC) MIN,20.21,10
61700072,20/10/2011,Water Temp situ(øC) MIN,20.21,10
61700072,21/10/2011,Water Temp situ(øC) MIN,20.27,10
61700072,22/10/2011,Water Temp situ(øC) MIN,20.23,10
61700072,23/10/2011,Water Temp situ(øC) MIN,20.25,10
61700072,24/10/2011,Water Temp situ(øC) MIN,20.34,10
61700072,25/10/2011,Water Temp situ(øC) MIN,20.32,10
61700072,26/10/2011,Water Temp situ(øC) MIN,20.28,10
61700072,27/10/2011,Water Temp situ(øC) MIN,20.25,10
61700072,28/10/2011,Water Temp situ(øC) MIN,20.2,10
61700072,29/10/2011,Water Temp situ(øC) MIN,20.21,10
61700072,30/10/2011,Water Temp situ(øC) MIN,20.23,10
61700072,31/10/2011,Water Temp situ(øC) MIN,20.23,10
61700072,1/11/2011,Water Temp situ(øC) MIN,20.25,10
61700072,2/11/2011,Water Temp situ(øC) MIN,20.26,10
61700072,3/11/2011,Water Temp situ(øC) MIN,20.31,10
61700072,4/11/2011,Water Temp situ(øC) MIN,20.35,10
61700072,5/11/2011,Water Temp situ(øC) MIN,20.41,10
61700072,6/11/2011,Water Temp situ(øC) MIN,20.43,10
61700072,14/02/2011,Cond Comp in æs/cm MAX,2864.0,10
61700072,15/02/2011,Cond Comp in æs/cm MAX,3987.0,10
61700072,16/02/2011,Cond Comp in æs/cm MAX,4202.0,10
61700072,17/02/2011,Cond Comp in æs/cm MAX,4393.0,10
61700072,18/02/2011,Cond Comp in æs/cm MAX,4299.0,10
61700072,19/02/2011,Cond Comp in æs/cm MAX,3742.0,10
61700072,20/02/2011,Cond Comp in æs/cm MAX,3531.0,10
61700072,21/02/2011,Cond Comp in æs/cm MAX,3518.0,10
61700072,22/02/2011,Cond Comp in æs/cm MAX,3508.0,10
61700072,23/02/2011,Cond Comp in æs/cm MAX,3469.0,10
61700072,24/02/2011,Cond Comp in æs/cm MAX,3426.0,10
61700072,25/02/2011,Cond Comp in æs/cm MAX,3753.0,10
61700072,26/02/2011,Cond Comp in æs/cm MAX,3789.0,10
61700072,27/02/2011,Cond Comp in æs/cm MAX,3811.0,10
61700072,28/02/2011,Cond Comp in æs/cm MAX,3413.0,10
61700072,1/03/2011,Cond Comp in æs/cm MAX,3388.0,10
61700072,2/03/2011,Cond Comp in æs/cm MAX,3366.0,10
61700072,5/07/2011,Cond Comp in æs/cm MAX,2825.0,10
61700072,6/07/2011,Cond Comp in æs/cm MAX,2805.0,10
61700072,7/07/2011,Cond Comp in æs/cm MAX,2858.0,10
61700072,8/07/2011,Cond Comp in æs/cm MAX,3211.0,10
61700072,9/07/2011,Cond Comp in æs/cm MAX,3395.0,10
61700072,10/07/2011,Cond Comp in æs/cm MAX,3535.0,10
61700072,11/07/2011,Cond Comp in æs/cm MAX,3996.0,10
61700072,12/07/2011,Cond Comp in æs/cm MAX,4136.0,10
61700072,13/07/2011,Cond Comp in æs/cm MAX,4169.0,10
61700072,14/07/2011,Cond Comp in æs/cm MAX,4138.0,10
61700072,15/07/2011,Cond Comp in æs/cm MAX,4279.0,10
61700072,16/07/2011,Cond Comp in æs/cm MAX,3443.0,10
61700072,17/07/2011,Cond Comp in æs/cm MAX,3294.0,10
61700072,18/07/2011,Cond Comp in æs/cm MAX,3391.0,10
61700072,19/07/2011,Cond Comp in æs/cm MAX,3252.0,10
61700072,20/07/2011,Cond Comp in æs/cm MAX,3146.0,10
61700072,21/07/2011,Cond Comp in æs/cm MAX,2975.0,10
61700072,22/07/2011,Cond Comp in æs/cm MAX,3158.0,10
61700072,23/07/2011,Cond Comp in æs/cm MAX,3138.0,10
61700072,24/07/2011,Cond Comp in æs/cm MAX,3161.0,10
61700072,25/07/2011,Cond Comp in æs/cm MAX,3431.0,10
61700072,26/07/2011,Cond Comp in æs/cm MAX,3592.0,10
61700072,27/07/2011,Cond Comp in æs/cm MAX,3561.0,10
61700072,28/07/2011,Cond Comp in æs/cm MAX,4498.0,10
61700072,29/07/2011,Cond Comp in æs/cm MAX,3810.0,10
61700072,30/07/2011,Cond Comp in æs/cm MAX,3554.0,10
61700072,31/07/2011,Cond Comp in æs/cm MAX,3942.0,10
61700072,1/08/2011,Cond Comp in æs/cm MAX,3642.0,10
61700072,2/08/2011,Cond Comp in æs/cm MAX,3298.0,10
61700072,3/08/2011,Cond Comp in æs/cm MAX,2413.0,10
61700072,4/08/2011,Cond Comp in æs/cm MAX,2161.0,10
61700072,5/08/2011,Cond Comp in æs/cm MAX,2582.0,10
61700072,6/08/2011,Cond Comp in æs/cm MAX,3197.0,10
61700072,7/08/2011,Cond Comp in æs/cm MAX,3510.0,10
61700072,8/08/2011,Cond Comp in æs/cm MAX,3263.0,10
61700072,9/08/2011,Cond Comp in æs/cm MAX,3049.0,10
61700072,10/08/2011,Cond Comp in æs/cm MAX,2899.0,10
61700072,11/08/2011,Cond Comp in æs/cm MAX,2986.0,10
61700072,12/08/2011,Cond Comp in æs/cm MAX,3138.0,10
61700072,13/08/2011,Cond Comp in æs/cm MAX,3334.0,10
61700072,14/08/2011,Cond Comp in æs/cm MAX,3464.0,10
61700072,15/08/2011,Cond Comp in æs/cm MAX,3055.0,10
61700072,16/08/2011,Cond Comp in æs/cm MAX,2625.0,10
61700072,17/08/2011,Cond Comp in æs/cm MAX,2144.0,10
61700072,18/08/2011,Cond Comp in æs/cm MAX,2681.0,10
61700072,19/08/2011,Cond Comp in æs/cm MAX,3061.0,10
61700072,20/08/2011,Cond Comp in æs/cm MAX,3158.0,10
61700072,21/08/2011,Cond Comp in æs/cm MAX,3266.0,10
61700072,22/08/2011,Cond Comp in æs/cm MAX,3602.0,10
61700072,23/08/2011,Cond Comp in æs/cm MAX,2694.0,10
61700072,24/08/2011,Cond Comp in æs/cm MAX,2923.0,10
61700072,25/08/2011,Cond Comp in æs/cm MAX,2652.0,10
61700072,26/08/2011,Cond Comp in æs/cm MAX,2794.0,10
61700072,27/08/2011,Cond Comp in æs/cm MAX,2849.0,10
61700072,28/08/2011,Cond Comp in æs/cm MAX,3111.0,10
61700072,29/08/2011,Cond Comp in æs/cm MAX,3178.0,10
61700072,30/08/2011,Cond Comp in æs/cm MAX,3070.0,10
61700072,31/08/2011,Cond Comp in æs/cm MAX,3039.0,10
61700072,1/09/2011,Cond Comp in æs/cm MAX,3449.0,10
61700072,2/09/2011,Cond Comp in æs/cm MAX,3592.0,10
61700072,3/09/2011,Cond Comp in æs/cm MAX,3073.0,10
61700072,4/09/2011,Cond Comp in æs/cm MAX,2747.0,10
61700072,5/09/2011,Cond Comp in æs/cm MAX,2802.0,10
61700072,6/09/2011,Cond Comp in æs/cm MAX,2467.0,10
61700072,7/09/2011,Cond Comp in æs/cm MAX,2108.0,10
61700072,8/09/2011,Cond Comp in æs/cm MAX,2065.0,10
61700072,9/09/2011,Cond Comp in æs/cm MAX,2109.0,10
61700072,10/09/2011,Cond Comp in æs/cm MAX,2622.0,10
61700072,11/09/2011,Cond Comp in æs/cm MAX,2929.0,10
61700072,12/09/2011,Cond Comp in æs/cm MAX,3212.0,10
61700072,13/09/2011,Cond Comp in æs/cm MAX,3168.0,10
61700072,14/09/2011,Cond Comp in æs/cm MAX,3405.0,10
61700072,15/09/2011,Cond Comp in æs/cm MAX,3460.0,10
61700072,16/09/2011,Cond Comp in æs/cm MAX,3504.0,10
61700072,17/09/2011,Cond Comp in æs/cm MAX,3527.0,10
61700072,18/09/2011,Cond Comp in æs/cm MAX,3647.0,10
61700072,19/09/2011,Cond Comp in æs/cm MAX,3203.0,10
61700072,20/09/2011,Cond Comp in æs/cm MAX,2633.0,10
61700072,21/09/2011,Cond Comp in æs/cm MAX,2801.0,10
61700072,22/09/2011,Cond Comp in æs/cm MAX,2737.0,10
61700072,23/09/2011,Cond Comp in æs/cm MAX,2673.0,10
61700072,24/09/2011,Cond Comp in æs/cm MAX,2804.0,10
61700072,25/09/2011,Cond Comp in æs/cm MAX,2816.0,10
61700072,26/09/2011,Cond Comp in æs/cm MAX,3013.0,10
61700072,27/09/2011,Cond Comp in æs/cm MAX,2894.0,10
61700072,28/09/2011,Cond Comp in æs/cm MAX,2916.0,10
61700072,29/09/2011,Cond Comp in æs/cm MAX,3089.0,10
61700072,30/09/2011,Cond Comp in æs/cm MAX,3253.0,10
61700072,1/10/2011,Cond Comp in æs/cm MAX,3352.0,10
61700072,2/10/2011,Cond Comp in æs/cm MAX,3451.0,10
61700072,3/10/2011,Cond Comp in æs/cm MAX,3222.0,10
61700072,4/10/2011,Cond Comp in æs/cm MAX,2658.0,10
61700072,5/10/2011,Cond Comp in æs/cm MAX,2548.0,10
61700072,6/11/2011,Cond Comp in æs/cm MAX,3561.0,10
61700072,15/02/2011,Cond Comp in æs/cm MEAN,3085.0,10
61700072,16/02/2011,Cond Comp in æs/cm MEAN,3251.0,10
61700072,17/02/2011,Cond Comp in æs/cm MEAN,3367.0,10
61700072,18/02/2011,Cond Comp in æs/cm MEAN,3425.0,10
61700072,19/02/2011,Cond Comp in æs/cm MEAN,3274.0,10
61700072,20/02/2011,Cond Comp in æs/cm MEAN,3272.0,10
61700072,21/02/2011,Cond Comp in æs/cm MEAN,3236.0,10
61700072,22/02/2011,Cond Comp in æs/cm MEAN,3062.0,10
61700072,23/02/2011,Cond Comp in æs/cm MEAN,2893.0,10
61700072,24/02/2011,Cond Comp in æs/cm MEAN,2833.0,10
61700072,25/02/2011,Cond Comp in æs/cm MEAN,3133.0,10
61700072,26/02/2011,Cond Comp in æs/cm MEAN,3138.0,10
61700072,27/02/2011,Cond Comp in æs/cm MEAN,3109.0,10
61700072,28/02/2011,Cond Comp in æs/cm MEAN,2908.0,10
61700072,1/03/2011,Cond Comp in æs/cm MEAN,2818.0,10
61700072,2/03/2011,Cond Comp in æs/cm MEAN,2843.0,10
61700072,3/03/2011,Cond Comp in æs/cm MEAN,3045.0,10
61700072,4/03/2011,Cond Comp in æs/cm MEAN,3150.0,10
61700072,5/03/2011,Cond Comp in æs/cm MEAN,2990.0,10
61700072,6/03/2011,Cond Comp in æs/cm MEAN,2822.0,10
61700072,7/03/2011,Cond Comp in æs/cm MEAN,2692.0,10
61700072,8/03/2011,Cond Comp in æs/cm MEAN,2480.0,10
61700072,9/03/2011,Cond Comp in æs/cm MEAN,2563.0,10
61700072,10/03/2011,Cond Comp in æs/cm MEAN,2890.0,10
61700072,11/03/2011,Cond Comp in æs/cm MEAN,2993.0,10
61700072,12/03/2011,Cond Comp in æs/cm MEAN,2707.0,10
61700072,13/03/2011,Cond Comp in æs/cm MEAN,2524.0,10
61700072,14/03/2011,Cond Comp in æs/cm MEAN,2909.0,10
61700072,15/03/2011,Cond Comp in æs/cm MEAN,3143.0,10
61700072,16/03/2011,Cond Comp in æs/cm MEAN,3139.0,10
61700072,17/03/2011,Cond Comp in æs/cm MEAN,3170.0,10
61700072,18/03/2011,Cond Comp in æs/cm MEAN,3069.0,10
61700072,19/03/2011,Cond Comp in æs/cm MEAN,2871.0,10
61700072,20/03/2011,Cond Comp in æs/cm MEAN,2788.0,10
61700072,21/03/2011,Cond Comp in æs/cm MEAN,2879.0,10
61700072,22/03/2011,Cond Comp in æs/cm MEAN,2972.0,10
61700072,23/03/2011,Cond Comp in æs/cm MEAN,2829.0,10
61700072,24/03/2011,Cond Comp in æs/cm MEAN,2822.0,10
61700072,25/03/2011,Cond Comp in æs/cm MEAN,3056.0,10
61700072,26/03/2011,Cond Comp in æs/cm MEAN,3032.0,10
61700072,27/03/2011,Cond Comp in æs/cm MEAN,3019.0,10
61700072,28/03/2011,Cond Comp in æs/cm MEAN,3045.0,10
61700072,29/03/2011,Cond Comp in æs/cm MEAN,2989.0,10
61700072,30/03/2011,Cond Comp in æs/cm MEAN,2987.0,10
61700072,31/03/2011,Cond Comp in æs/cm MEAN,3075.0,10
61700072,1/04/2011,Cond Comp in æs/cm MEAN,3047.0,10
61700072,2/04/2011,Cond Comp in æs/cm MEAN,3128.0,10
61700072,3/04/2011,Cond Comp in æs/cm MEAN,3241.0,10
61700072,4/04/2011,Cond Comp in æs/cm MEAN,3287.0,10
61700072,5/04/2011,Cond Comp in æs/cm MEAN,3420.0,10
61700072,6/04/2011,Cond Comp in æs/cm MEAN,3390.0,10
61700072,7/04/2011,Cond Comp in æs/cm MEAN,3291.0,10
61700072,8/04/2011,Cond Comp in æs/cm MEAN,3017.0,10
61700072,9/04/2011,Cond Comp in æs/cm MEAN,2942.0,10
61700072,10/04/2011,Cond Comp in æs/cm MEAN,3294.0,10
61700072,11/04/2011,Cond Comp in æs/cm MEAN,3358.0,10
61700072,12/04/2011,Cond Comp in æs/cm MEAN,3545.0,10
61700072,13/04/2011,Cond Comp in æs/cm MEAN,3109.0,10
61700072,14/04/2011,Cond Comp in æs/cm MEAN,2952.0,10
61700072,15/04/2011,Cond Comp in æs/cm MEAN,2987.0,10
61700072,16/04/2011,Cond Comp in æs/cm MEAN,3234.0,10
61700072,18/05/2011,Cond Comp in æs/cm MEAN,3228.0,10
61700072,19/05/2011,Cond Comp in æs/cm MEAN,3109.0,10
61700072,20/05/2011,Cond Comp in æs/cm MEAN,3307.0,10
61700072,21/05/2011,Cond Comp in æs/cm MEAN,2682.0,10
61700072,22/05/2011,Cond Comp in æs/cm MEAN,2476.0,10
61700072,23/05/2011,Cond Comp in æs/cm MEAN,2469.0,10
61700072,24/05/2011,Cond Comp in æs/cm MEAN,2772.0,10
61700072,25/05/2011,Cond Comp in æs/cm MEAN,3127.0,10
61700072,26/05/2011,Cond Comp in æs/cm MEAN,3259.0,10
61700072,27/05/2011,Cond Comp in æs/cm MEAN,3274.0,10
61700072,28/05/2011,Cond Comp in æs/cm MEAN,3134.0,10
61700072,29/05/2011,Cond Comp in æs/cm MEAN,3251.0,10
61700072,30/05/2011,Cond Comp in æs/cm MEAN,3476.0,10
61700072,31/05/2011,Cond Comp in æs/cm MEAN,3137.0,10
61700072,1/06/2011,Cond Comp in æs/cm MEAN,3202.0,10
61700072,2/06/2011,Cond Comp in æs/cm MEAN,3050.0,10
61700072,3/06/2011,Cond Comp in æs/cm MEAN,2841.0,10
61700072,4/06/2011,Cond Comp in æs/cm MEAN,2801.0,10
61700072,5/06/2011,Cond Comp in æs/cm MEAN,2921.0,10
61700072,6/06/2011,Cond Comp in æs/cm MEAN,2875.0,10
61700072,7/06/2011,Cond Comp in æs/cm MEAN,2704.0,10
61700072,8/06/2011,Cond Comp in æs/cm MEAN,2756.0,10
61700072,9/06/2011,Cond Comp in æs/cm MEAN,2906.0,10
61700072,10/06/2011,Cond Comp in æs/cm MEAN,3034.0,10
61700072,11/06/2011,Cond Comp in æs/cm MEAN,3130.0,10
61700072,12/06/2011,Cond Comp in æs/cm MEAN,3084.0,10
61700072,13/06/2011,Cond Comp in æs/cm MEAN,3123.0,10
61700072,14/06/2011,Cond Comp in æs/cm MEAN,3357.0,10
61700072,15/06/2011,Cond Comp in æs/cm MEAN,3237.0,10
61700072,16/06/2011,Cond Comp in æs/cm MEAN,2899.0,10
61700072,17/06/2011,Cond Comp in æs/cm MEAN,2904.0,10
61700072,19/07/2011,Cond Comp in æs/cm MEAN,2715.0,10
61700072,20/07/2011,Cond Comp in æs/cm MEAN,2713.0,10
61700072,21/07/2011,Cond Comp in æs/cm MEAN,2687.0,10
61700072,22/07/2011,Cond Comp in æs/cm MEAN,2602.0,10
61700072,23/07/2011,Cond Comp in æs/cm MEAN,2482.0,10
61700072,24/07/2011,Cond Comp in æs/cm MEAN,2478.0,10
61700072,25/07/2011,Cond Comp in æs/cm MEAN,2689.0,10
61700072,26/07/2011,Cond Comp in æs/cm MEAN,2761.0,10
61700072,27/07/2011,Cond Comp in æs/cm MEAN,2778.0,10
61700072,28/07/2011,Cond Comp in æs/cm MEAN,3337.0,10
61700072,29/07/2011,Cond Comp in æs/cm MEAN,2946.0,10
61700072,30/07/2011,Cond Comp in æs/cm MEAN,2756.0,10
61700072,31/07/2011,Cond Comp in æs/cm MEAN,2952.0,10
61700072,1/08/2011,Cond Comp in æs/cm MEAN,2851.0,10
61700072,2/08/2011,Cond Comp in æs/cm MEAN,2717.0,10
61700072,3/08/2011,Cond Comp in æs/cm MEAN,2275.0,10
61700072,4/08/2011,Cond Comp in æs/cm MEAN,2108.0,10
61700072,5/08/2011,Cond Comp in æs/cm MEAN,2172.0,10
61700072,6/08/2011,Cond Comp in æs/cm MEAN,2455.0,10
61700072,7/08/2011,Cond Comp in æs/cm MEAN,2597.0,10
61700072,8/08/2011,Cond Comp in æs/cm MEAN,2524.0,10
61700072,9/08/2011,Cond Comp in æs/cm MEAN,2429.0,10
61700072,10/08/2011,Cond Comp in æs/cm MEAN,2332.0,10
61700072,11/08/2011,Cond Comp in æs/cm MEAN,2362.0,10
61700072,12/08/2011,Cond Comp in æs/cm MEAN,2426.0,10
61700072,13/08/2011,Cond Comp in æs/cm MEAN,2566.0,10
61700072,14/08/2011,Cond Comp in æs/cm MEAN,2667.0,10
61700072,15/08/2011,Cond Comp in æs/cm MEAN,2434.0,10
61700072,16/08/2011,Cond Comp in æs/cm MEAN,2234.0,10
61700072,17/08/2011,Cond Comp in æs/cm MEAN,2081.0,10
61700072,18/08/2011,Cond Comp in æs/cm MEAN,2154.0,10
61700072,30/03/2011,Cond Comp in æs/cm MIN,2615.0,10
61700072,31/03/2011,Cond Comp in æs/cm MIN,2697.0,10
61700072,1/04/2011,Cond Comp in æs/cm MIN,2819.0,10
61700072,2/04/2011,Cond Comp in æs/cm MIN,2962.0,10
61700072,3/04/2011,Cond Comp in æs/cm MIN,3064.0,10
61700072,4/04/2011,Cond Comp in æs/cm MIN,2753.0,10
61700072,5/04/2011,Cond Comp in æs/cm MIN,3291.0,10
61700072,6/04/2011,Cond Comp in æs/cm MIN,3199.0,10
61700072,7/04/2011,Cond Comp in æs/cm MIN,3012.0,10
61700072,8/04/2011,Cond Comp in æs/cm MIN,2759.0,10
61700072,9/04/2011,Cond Comp in æs/cm MIN,2693.0,10
61700072,10/04/2011,Cond Comp in æs/cm MIN,2870.0,10
61700072,11/04/2011,Cond Comp in æs/cm MIN,2870.0,10
61700072,12/04/2011,Cond Comp in æs/cm MIN,2796.0,10
61700072,13/04/2011,Cond Comp in æs/cm MIN,2677.0,10
61700072,14/04/2011,Cond Comp in æs/cm MIN,2561.0,10
61700072,15/04/2011,Cond Comp in æs/cm MIN,2506.0,10
61700072,16/04/2011,Cond Comp in æs/cm MIN,2866.0,10
61700072,17/04/2011,Cond Comp in æs/cm MIN,2753.0,10
61700072,18/04/2011,Cond Comp in æs/cm MIN,2513.0,10
61700072,19/04/2011,Cond Comp in æs/cm MIN,2329.0,10
61700072,20/04/2011,Cond Comp in æs/cm MIN,2297.0,10
61700072,21/04/2011,Cond Comp in æs/cm MIN,2355.0,10
61700072,22/04/2011,Cond Comp in æs/cm MIN,2517.0,10
61700072,23/04/2011,Cond Comp in æs/cm MIN,2890.0,10
61700072,24/04/2011,Cond Comp in æs/cm MIN,2985.0,10
61700072,25/04/2011,Cond Comp in æs/cm MIN,2857.0,10
61700072,26/04/2011,Cond Comp in æs/cm MIN,2954.0,10
61700072,27/04/2011,Cond Comp in æs/cm MIN,3148.0,10
61700072,28/04/2011,Cond Comp in æs/cm MIN,2900.0,10
61700072,29/04/2011,Cond Comp in æs/cm MIN,2793.0,10
61700072,1/08/2011,Cond Comp in æs/cm MIN,2437.0,10
61700072,2/08/2011,Cond Comp in æs/cm MIN,2352.0,10
61700072,3/08/2011,Cond Comp in æs/cm MIN,2157.0,10
61700072,4/08/2011,Cond Comp in æs/cm MIN,2060.0,10
61700072,5/08/2011,Cond Comp in æs/cm MIN,2040.0,10
61700072,6/08/2011,Cond Comp in æs/cm MIN,2107.0,10
61700072,7/08/2011,Cond Comp in æs/cm MIN,2128.0,10
61700072,8/08/2011,Cond Comp in æs/cm MIN,2140.0,10
61700072,9/08/2011,Cond Comp in æs/cm MIN,2086.0,10
61700072,10/08/2011,Cond Comp in æs/cm MIN,2087.0,10
61700072,11/08/2011,Cond Comp in æs/cm MIN,2087.0,10
61700072,12/08/2011,Cond Comp in æs/cm MIN,2119.0,10
61700072,13/08/2011,Cond Comp in æs/cm MIN,2178.0,10
61700072,14/08/2011,Cond Comp in æs/cm MIN,2254.0,10
61700072,15/08/2011,Cond Comp in æs/cm MIN,2223.0,10
61700072,16/08/2011,Cond Comp in æs/cm MIN,2091.0,10
61700072,17/08/2011,Cond Comp in æs/cm MIN,2047.0,10
61700072,18/08/2011,Cond Comp in æs/cm MIN,2062.0,10
61700072,19/08/2011,Cond Comp in æs/cm MIN,2085.0,10
61700072,20/08/2011,Cond Comp in æs/cm MIN,2117.0,10
61700072,21/08/2011,Cond Comp in æs/cm MIN,2151.0,10
61700072,22/08/2011,Cond Comp in æs/cm MIN,2192.0,10
61700072,23/08/2011,Cond Comp in æs/cm MIN,2107.0,10
61700072,24/08/2011,Cond Comp in æs/cm MIN,2083.0,10
61700072,25/08/2011,Cond Comp in æs/cm MIN,2052.0,10
61700072,26/08/2011,Cond Comp in æs/cm MIN,2053.0,10
61700072,27/08/2011,Cond Comp in æs/cm MIN,2074.0,10
61700072,28/08/2011,Cond Comp in æs/cm MIN,2121.0,10
61700072,29/08/2011,Cond Comp in æs/cm MIN,2179.0,10
61700072,30/08/2011,Cond Comp in æs/cm MIN,2257.0,10
61700072,31/08/2011,Cond Comp in æs/cm MIN,2277.0,10
61700072,17/04/2011,Cond Comp in æs/cm MEAN,3190.0,10
61700072,18/04/2011,Cond Comp in æs/cm MEAN,3037.0,10
61700072,19/04/2011,Cond Comp in æs/cm MEAN,2915.0,10
61700072,20/04/2011,Cond Comp in æs/cm MEAN,2876.0,10
61700072,21/04/2011,Cond Comp in æs/cm MEAN,2960.0,10
61700072,22/04/2011,Cond Comp in æs/cm MEAN,3380.0,10
61700072,23/04/2011,Cond Comp in æs/cm MEAN,3517.0,10
61700072,24/04/2011,Cond Comp in æs/cm MEAN,3430.0,10
61700072,25/04/2011,Cond Comp in æs/cm MEAN,3263.0,10
61700072,26/04/2011,Cond Comp in æs/cm MEAN,3303.0,10
61700072,27/04/2011,Cond Comp in æs/cm MEAN,3374.0,10
61700072,28/04/2011,Cond Comp in æs/cm MEAN,3182.0,10
61700072,29/04/2011,Cond Comp in æs/cm MEAN,3020.0,10
61700072,30/04/2011,Cond Comp in æs/cm MEAN,2895.0,10
61700072,1/05/2011,Cond Comp in æs/cm MEAN,2820.0,10
61700072,2/05/2011,Cond Comp in æs/cm MEAN,2978.0,10
61700072,3/05/2011,Cond Comp in æs/cm MEAN,3137.0,10
61700072,4/05/2011,Cond Comp in æs/cm MEAN,3249.0,10
61700072,5/05/2011,Cond Comp in æs/cm MEAN,3261.0,10
